Proportions,Returns,Profits,Accuracy,Precision,Best_Params,Deployed_Capital,Returned_Capital,36 Month Returns,36 Month Deployed Capital,36 Month Returned Capital,60 Month Returns,60 Month Deployed Capital,60 Month Returned Capital,model
0.3700000000000001,6.3,15250648.81999883,0.30233046934213126,0.9536536977846357,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",240573625.0,255824273.81999883,6.24,234553200.0,249192884.83699882,10.15,6020425.0,6631388.982999999,RandomForestClassifier
0.3750000000000001,6.3,15477895.425999492,0.3041520441763743,0.9538311477186517,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",245785425.0,261263320.4259995,6.23,240253050.0,255213656.2249995,9.35,5532375.0,6049664.201,RandomForestClassifier
0.3800000000000001,6.5,16599641.112999499,0.3074066761354589,0.9533063711329377,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",255168525.0,271768166.1129995,6.4,248809875.0,264728441.04499948,10.71,6358650.0,7039725.067999995,RandomForestClassifier
0.3850000000000001,6.4,16458602.926999688,0.31019636067181716,0.9523128034755942,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",258215850.0,274674452.9269997,6.27,252205800.0,268024308.26399967,10.65,6010050.0,6650144.662999999,RandomForestClassifier
0.39000000000000007,6.4,16880405.52899927,0.31213258007604755,0.9527234320776543,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",264653025.0,281533430.52899927,6.29,257458575.0,273659378.6429993,9.45,7194450.0,7874051.885999997,RandomForestClassifier
0.3950000000000001,6.3,18333123.27700001,0.3211194405344985,0.9505662829558114,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",289793150.0,308126273.277,6.22,281920975.0,299453124.26100004,10.17,7872175.0,8673149.015999997,RandomForestClassifier
0.4000000000000001,6.3,18985374.025999665,0.3249090804868573,0.9494586459409677,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",299220750.0,318206124.02599967,6.23,290822825.0,308936504.3669997,10.38,8397925.0,9269619.658999998,RandomForestClassifier
0.4050000000000001,6.3,18100166.434000313,0.3200685319762813,0.9497219756086164,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",286868675.0,304968841.4340003,6.21,277870075.0,295130180.4560003,9.34,8998600.0,9838660.977999996,RandomForestClassifier
0.4100000000000001,6.4,18667614.127999425,0.3236161445031113,0.9502182214948173,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",293547100.0,312214714.1279994,6.25,284331250.0,302101943.5229994,9.73,9215850.0,10112770.604999993,RandomForestClassifier
0.4150000000000001,6.4,19197111.993998647,0.32626570789837395,0.949617573817147,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",302130425.0,321327536.99399865,6.23,292878500.0,311137096.7129986,10.14,9251925.0,10190440.280999996,RandomForestClassifier
